"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
935 0.000690143367864144 2 75 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 0.0157060704140467
860 0.0153545830880058 2 45 "GO:0000096" "sulfur amino acid metabolic process" 0.133215642421892
1092 0.0311865761424189 2 22 "GO:0000097;GO:0009086" "sulfur amino acid biosynthetic process" 0.206338519438519
85 0.886891692262335 3 16 "GO:0000098" "sulfur amino acid catabolic process" 0.959966437586895
-96 0.888380203428471 2 12 "GO:0000101;GO:0015811" "sulfur amino acid transport" 0.960450514103099
-1417 0.114495784489403 3 7 "GO:0000103" "sulfate assimilation" 0.408854288970306
729 0.416742291585923 2 7 "GO:0000105;GO:0009073" "aromatic amino acid family biosynthetic process" 0.719120483906068
210 0.0439546360326099 2 558 "GO:0000122" "negative regulation of transcription by RNA polymerase II" 0.25020347672158
403 0.172412413302891 2 65 "GO:0000132;GO:0051294" "establishment of spindle orientation" 0.497883967551589
1085 0.0199516746652981 2 26 "GO:0000154" "rRNA modification" 0.160617767339549
-39 0.816512673647881 2 200 "GO:0000165" "MAPK cascade" 0.931143806342199
726 0.418572257885912 2 7 "GO:0000183" "rDNA heterochromatin formation" 0.720202685893872
-287 0.285668410261266 3 79 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.617710485999514
-696 0.331541169153538 -1 11 "GO:0000185" "obsolete activation of MAPKKK activity" 0.653566091262726
-75 0.846939570341193 -1 38 "GO:0000186" "obsolete activation of MAPKK activity" 0.94743197946839
262 0.290709826189059 -1 93 "GO:0000187" "obsolete activation of MAPK activity" 0.621129832176377
-258 0.695662684790142 -1 13 "GO:0000188" "obsolete inactivation of MAPK activity" 0.878598955368894
184 0.271591154974428 9 206 "GO:0000209" "protein polyubiquitination" 0.605325210059838
813 0.0138302389184578 2 52 "GO:0000212" "meiotic spindle organization" 0.125704337450868
389 0.0010838607638535 2 420 "GO:0000226" "microtubule cytoskeleton organization" 0.0221144970335212
173 0.809599537335947 4 11 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.9290924093128
-217 0.494569072136345 2 56 "GO:0000245" "spliceosomal complex assembly" 0.772739688363019
-339 0.568136470174524 2 16 "GO:0000266" "mitochondrial fission" 0.811212233113576
-192 0.686312383533374 4 25 "GO:0000272;GO:0005980;GO:0009251;GO:0044247" "polysaccharide catabolic process" 0.877050517889382
825 6.3520522620061e-10 2 330 "GO:0000280;GO:0048285" "organelle fission" 1.04403036761917e-07
839 0.000321490065929092 2 105 "GO:0000281" "mitotic cytokinesis" 0.00876616000047206
317 0.328568266276174 4 54 "GO:0000288" "nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.652116683880667
666 0.221809426612059 3 19 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.553307916215663
1319 0.0957637879005961 5 9 "GO:0000290;GO:0110156;GO:0110154" "RNA decapping" 0.370591453896551
110 0.785423200569973 -1 35 "GO:0000291;GO:0043928" "obsolete nuclear-transcribed mRNA catabolic process, exonucleolytic" 0.918787577053859
-2529 0.0172800990313918 2 5 "GO:0000301" "retrograde transport, vesicle recycling within Golgi" 0.145650065482543
3 0.988098549075091 2 167 "GO:0000302" "response to reactive oxygen species" 0.995179372637649
-800 0.142542998560872 6 19 "GO:0000303;GO:0000305" "response to oxygen radical" 0.453377670474108
1210 0.254780921232408 2 5 "GO:0000320" "re-entry into mitotic cell cycle" 0.588603222109186
-679 0.30301930049778 8 13 "GO:0000338" "protein deneddylation" 0.633139480417144
1049 0.323484084663418 2 5 "GO:0000350" "generation of catalytic spliceosome for second transesterification step" 0.650187616526361
1182 0.188068303931384 6 7 "GO:0000378;GO:0000968;GO:0000971;GO:1903326;GO:1903328;GO:2000235;GO:2000237" "tRNA exon ligation" 0.512393121717392
-711 0.320896252906167 6 11 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.648921096529662
184 0.522364637728014 2 69 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 0.788339795912163
359 0.359297519118883 2 37 "GO:0000387" "spliceosomal snRNP assembly" 0.675767139423532
-133 0.828255269694225 2 15 "GO:0000389" "mRNA 3'-splice site recognition" 0.937949556130283
850 0.343891268815315 5 7 "GO:0000393" "spliceosomal conformational changes to generate catalytic conformation" 0.662913971566051
865 0.133309656617247 3 17 "GO:0000394;GO:0006388" "RNA splicing, via endonucleolytic cleavage and ligation" 0.43870591668757
-433 0.683463109476119 2 5 "GO:0000395" "mRNA 5'-splice site recognition" 0.876203801137783
1084 0.30767693640994 -1 5 "GO:0000414" "obsolete regulation of histone H3-K36 methylation" 0.636992453722049
-184 0.666890314506729 2 31 "GO:0000422;GO:0061726" "autophagy of mitochondrion" 0.86648879906375
40 0.967549947402261 3 6 "GO:0000423" "mitophagy" 0.987067765306755
846 0.217390028897934 3 12 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.547076470528728
108 0.904668231709824 4 7 "GO:0000459;GO:0000467;GO:0016078;GO:0071038;GO:0106354" "tRNA decay" 0.9659643295052
533 0.173337285534955 2 37 "GO:0000460" "maturation of 5.8S rRNA" 0.498850544022533
455 0.215026977915582 3 42 "GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.545674721880867
927 0.217382867839551 2 10 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.547076470528728
735 0.130056898963814 2 24 "GO:0000466" "maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.433791810129023
884 0.0492022945847189 -1 28 "GO:0000469" "obsolete cleavage involved in rRNA processing" 0.263969376340034
860 0.0762644383302389 2 24 "GO:0000470" "maturation of LSU-rRNA" 0.326725240995615
1240 0.0230258411003184 2 19 "GO:0000479;GO:0000478" "obsolete endonucleolytic cleavage involved in rRNA processing" 0.173332537518117
686 0.386630227794892 2 9 "GO:0000480" "endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.696609191488589
1142 0.0832479672049802 2 13 "GO:0000491;GO:0000492" "small nucleolar ribonucleoprotein complex assembly" 0.344219582076777
260 0.223794376273631 4 125 "GO:0000578;GO:0007351;GO:0008595" "embryonic axis specification" 0.55417783603864
208 0.804143428887346 5 8 "GO:0000706" "meiotic DNA double-strand break processing" 0.926517651899889
842 0.385074131723317 6 6 "GO:0000707" "meiotic DNA recombinase assembly" 0.695507825826272
423 0.338374926716636 2 29 "GO:0000712;GO:0051307" "meiotic chromosome separation" 0.657277219446623
-794 0.135130489112744 4 20 "GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.442973464864325
670 0.176283677753502 3 23 "GO:0000722;GO:0006312" "mitotic recombination" 0.501640814314795
1297 9.9735513012432e-07 2 81 "GO:0000723;GO:0032200" "telomere organization" 7.11006060836819e-05
1060 1.85804139780202e-05 5 93 "GO:0000724;GO:0000725" "recombinational repair" 0.000826618868480793
781 0.0125334281165341 -1 58 "GO:0000726;GO:0006303" "obsolete non-recombinational repair" 0.118417271802748
2043 0.0350802888497206 2 6 "GO:0000727" "double-strand break repair via break-induced replication" 0.220116722294588
547 0.280114565468996 5 22 "GO:0000729" "DNA double-strand break processing" 0.612052394342707
655 0.435291534389193 5 8 "GO:0000730;GO:0090735;GO:0042148" "DNA recombinase assembly" 0.733492863022762
618 0.0502831177717851 2 57 "GO:0000731;GO:0006301;GO:0019985" "DNA synthesis involved in DNA repair" 0.266599648616176
1174 0.162242349290057 -1 8 "GO:0000733" "obsolete DNA strand renaturation" 0.484353168894686
247 0.569633853051904 -1 30 "GO:0000737;GO:0006308" "DNA catabolic process" 0.812370091228758
1071 0.313521046139367 -1 5 "GO:0000738" "obsolete DNA catabolic process, exonucleolytic" 0.642417074501243
907 0.31216582161555 2 7 "GO:0000741;GO:0007344;GO:0035044" "karyogamy" 0.640822883242876
434 0.165828950295053 3 58 "GO:0000768;GO:0006949;GO:0140253;GO:0007520" "syncytium formation" 0.489509916824418
1373 8.43128135397761e-11 2 128 "GO:0000819;GO:0000070" "sister chromatid segregation" 1.7817104204102e-08
-823 0.438689376719689 3 5 "GO:0000820" "regulation of glutamine family amino acid metabolic process" 0.734500577829768
160 0.0586921796783864 2 879 "GO:0000902;GO:0032989" "cellular anatomical entity morphogenesis" 0.289401355964177
1773 0.00114706818740271 2 19 "GO:0000912;GO:0000915" "assembly of actomyosin apparatus involved in cytokinesis" 0.0229297380569657
1246 0.0972109680270592 5 10 "GO:0000916;GO:0036213" "actomyosin contractile ring contraction" 0.374721366655446
551 0.403074552399139 2 13 "GO:0000920" "septum digestion after cytokinesis" 0.709225536730313
7 0.969472227540995 2 169 "GO:0000956;GO:0006402" "mRNA catabolic process" 0.987836605882567
349 0.533222753977905 2 18 "GO:0000959" "mitochondrial RNA metabolic process" 0.793308489717062
-345 0.70063549696406 5 7 "GO:0000963;GO:0090646" "mitochondrial RNA processing" 0.879995804613955
-153 0.645354426059701 2 51 "GO:0000966" "RNA 5'-end processing" 0.854455614006545
394 0.639328680934426 4 8 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.850744643122073
15 0.920011324908323 3 267 "GO:0001101" "response to acid chemical" 0.971916980803883
-1302 0.121002622827111 6 8 "GO:0001109;GO:0001111;GO:0001112;GO:0001120;GO:0001113" "RNA polymerase II promoter clearance" 0.420171666237098
-400 0.706571839596007 2 5 "GO:0001178" "regulation of transcriptional start site selection at RNA polymerase II promoter" 0.884073921524545
-414 0.696792699148573 6 5 "GO:0001188" "RNA polymerase I preinitiation complex assembly" 0.879271771397351
-1214 0.210505580745136 -1 6 "GO:0001302" "obsolete replicative cell aging" 0.53932279474984
655 0.537183823953974 -1 5 "GO:0001306;GO:0007571" "obsolete age-dependent response to oxidative stress" 0.793989782197853
709 0.398705681445459 4 8 "GO:0001325;GO:0090656;GO:0090737" "formation of extrachromosomal circular DNA" 0.706351265915067
358 0.0146508346468183 4 271 "GO:0001501" "skeletal system development" 0.12974524037273
583 0.395137240584888 3 12 "GO:0001502;GO:0098743" "cell aggregation" 0.705567562478149
-58 0.783810574600463 2 129 "GO:0001503" "ossification" 0.918014087472474
-433 0.439130573237826 2 18 "GO:0001504" "neurotransmitter uptake" 0.734966165424549
-294 0.0232832040902157 -1 350 "GO:0001505" "obsolete regulation of neurotransmitter levels" 0.173509721160965
-1441 9.63141701186916e-08 4 78 "GO:0001508" "action potential" 8.5058349939149e-06
1355 8.07013497783005e-05 5 48 "GO:0001510" "RNA methylation" 0.00280725560873572
376 0.675432132004483 5 7 "GO:0001514;GO:0006451" "translational readthrough" 0.871243790890806
367 0.375724406488368 4 33 "GO:0001516;GO:0046457;GO:0019371" "prostanoid biosynthetic process" 0.688275317333495
519 0.449042758949709 2 12 "GO:0001522" "pseudouridine synthesis" 0.740450295833572
300 0.330176474026649 4 60 "GO:0001523;GO:0016101;GO:0006721" "terpenoid metabolic process" 0.652959290379573
297 0.111668720822602 2 165 "GO:0001525" "angiogenesis" 0.402156920941775
-655 0.0305414833278941 2 62 "GO:0001541" "ovarian follicle development" 0.203734448586663
748 0.373240981109813 2 8 "GO:0001542" "ovulation from ovarian follicle" 0.686387676125893
-1911 0.071952919419677 2 5 "GO:0001547" "antral ovarian follicle growth" 0.319473852151893
1094 0.222902772997283 2 7 "GO:0001553" "luteinization" 0.55417783603864
931 0.380843162373418 3 5 "GO:0001554" "luteolysis" 0.692109098220917
1536 0.113273946511481 2 6 "GO:0001555" "oocyte growth" 0.405961200186816
1247 0.00748802988054263 3 26 "GO:0001556" "oocyte maturation" 0.0860323743750888
383 0.00469486733449564 4 320 "GO:0001558" "regulation of cell growth" 0.0637145183903915
1123 0.156000375086412 2 9 "GO:0001561" "fatty acid alpha-oxidation" 0.475556012048583
1073 0.312526941035892 2 5 "GO:0001562;GO:0042832" "response to protozoan" 0.641163306767389
35 0.802915376297016 2 302 "GO:0001568;GO:0001944" "vasculature development" 0.926171210196635
275 0.5556800158783 2 26 "GO:0001569" "branching involved in blood vessel morphogenesis" 0.805674749804435
384 0.201101069265902 3 63 "GO:0001570" "vasculogenesis" 0.528468680008384
-469 0.0553439580541188 3 95 "GO:0001578;GO:0035082" "microtubule bundle formation" 0.281171364582773
624 0.0822720143902038 3 44 "GO:0001649" "osteoblast differentiation" 0.341616497646902
27 0.771320313082822 3 697 "GO:0001654;GO:0007423" "sensory organ development" 0.913099922149014
132 0.355284262969281 2 286 "GO:0001655;GO:0072001" "urogenital system development" 0.672265677228861
187 0.610399264100257 5 42 "GO:0001656" "metanephros development" 0.837617529922583
234 0.414797854824242 5 69 "GO:0001657;GO:0072164;GO:0072163;GO:0001823" "mesonephric tubule development" 0.717678182905491
513 0.178382520011164 3 39 "GO:0001658;GO:0060675;GO:0072171" "mesonephric tubule morphogenesis" 0.504054140833838
-694 0.292228554283371 2 13 "GO:0001659" "temperature homeostasis" 0.622367271410248
-992 0.306526502841922 2 6 "GO:0001661" "conditioned taste aversion" 0.635722859206328
-117 0.397736795429342 2 306 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 0.706093194886114
472 0.00118480113945421 4 275 "GO:0001667" "ameboidal-type cell migration" 0.0233168899529257
129 0.863654906248095 4 10 "GO:0001675" "acrosome assembly" 0.950778521806639
-82 0.733964185125559 4 99 "GO:0001676" "long-chain fatty acid metabolic process" 0.893777749205173
-327 0.226751994689407 2 78 "GO:0001678;GO:0071322;GO:0071326;GO:0071331;GO:0071333" "cellular response to carbohydrate stimulus" 0.556949585959826
334 0.626164194693994 2 12 "GO:0001682;GO:0099116" "tRNA 5'-end processing" 0.845091393041482
-148 0.860623279661316 5 8 "GO:0001696" "gastric acid secretion" 0.950057452566419
265 0.176295155072178 2 150 "GO:0001700" "embryonic development via the syncytial blastoderm" 0.501640814314795
336 0.0227265727835611 2 268 "GO:0001701" "in utero embryonic development" 0.172401450205553
281 0.490832699448384 5 34 "GO:0001702" "gastrulation with mouth forming second" 0.769747437751415
44 0.90371798300152 5 42 "GO:0001703;GO:0010004" "gastrulation with mouth forming first" 0.965754168707489
217 0.310125486312894 2 125 "GO:0001704" "formation of primary germ layer" 0.638890953927209
20 0.985117419238872 4 5 "GO:0001705" "ectoderm formation" 0.993528734270833
253 0.403823122284885 2 62 "GO:0001706;GO:0035987" "endoderm formation" 0.70965886978309
219 0.364106946193204 3 98 "GO:0001707;GO:0048332" "mesoderm morphogenesis" 0.680198027424585
661 0.000595144839930635 2 155 "GO:0001708" "cell fate specification" 0.0143028306405942
292 0.139881141972215 2 147 "GO:0001709" "cell fate determination" 0.450804312118516
-197 0.604416583329391 2 39 "GO:0001711" "endodermal cell fate commitment" 0.834535900415953
-205 0.73030984798654 2 16 "GO:0001714" "endodermal cell fate specification" 0.891713448315385
-355 0.653969699944173 3 9 "GO:0001731" "formation of translation preinitiation complex" 0.858824040371562
655 0.152520658198214 4 27 "GO:0001737" "establishment of imaginal disc-derived wing hair orientation" 0.471014997160142
370 0.0954727336978973 2 116 "GO:0001738;GO:0001736;GO:0007164" "morphogenesis of a polarized epithelium" 0.369949027695127
-160 0.81570565124469 3 12 "GO:0001742;GO:0007438" "oenocyte differentiation" 0.931143806342199
-1961 0.0648165919087368 3 5 "GO:0001743" "lens placode formation" 0.302085283156665
1584 0.0776506334410257 6 7 "GO:0001746;GO:0055034" "Bolwig's organ development" 0.329125213517585
150 0.520545672828083 2 105 "GO:0001751" "compound eye photoreceptor cell differentiation" 0.788339795912163
211 0.561750645752997 5 43 "GO:0001752;GO:0042706;GO:0046552" "photoreceptor cell fate commitment" 0.807953316317792
69 0.70343654810007 2 174 "GO:0001754;GO:0046530" "photoreceptor cell differentiation" 0.881899642417677
148 0.728326649796887 6 31 "GO:0001755;GO:0090497" "neural crest cell migration" 0.891296434561683
583 0.0235455241722027 2 86 "GO:0001756;GO:0061053" "somite development" 0.174804098528135
2489 0.00167238724171486 2 9 "GO:0001757" "somite specification" 0.0304477394130056
-448 0.258338813461011 3 36 "GO:0001759;GO:0110110" "positive regulation of animal organ morphogenesis" 0.593758209395432
133 0.461017762630491 2 178 "GO:0001763;GO:0061138;GO:0048754" "morphogenesis of a branching structure" 0.749824785542765
243 0.299394352808265 4 104 "GO:0001764" "neuron migration" 0.628914194113662
441 0.649187505063725 2 6 "GO:0001765;GO:0044854;GO:0044857" "membrane raft assembly" 0.856062530016034
-764 0.198573427647608 2 16 "GO:0001773;GO:0043011;GO:0097028" "myeloid dendritic cell activation" 0.525547815893862
-455 0.66831025017735 2 5 "GO:0001774;GO:0002269" "microglial cell activation" 0.867191173311268
77 0.450105514084197 2 581 "GO:0001775;GO:0045321" "cell activation" 0.74082735099755
794 0.0773181444543727 2 28 "GO:0001776;GO:0002260" "leukocyte homeostasis" 0.328233885549423
2465 0.0202887947210419 6 5 "GO:0001778" "plasma membrane repair" 0.161207611542371
668 0.246366560144502 2 17 "GO:0001782" "B cell homeostasis" 0.580083938072033
376 0.654742545636261 7 8 "GO:0001783" "B cell apoptotic process" 0.85957657921672
-38 0.887084428523426 2 79 "GO:0001816" "cytokine production" 0.959966437586895
129 0.373264707498643 5 278 "GO:0001817" "regulation of cytokine production" 0.686387676125893
293 0.18571027781904 2 117 "GO:0001818" "negative regulation of cytokine production" 0.510142856943018
93 0.637237689374878 2 149 "GO:0001819" "positive regulation of cytokine production" 0.850171620897537
667 0.491688172360792 2 6 "GO:0001820;GO:0006837" "serotonin transport" 0.770433578889133
1415 0.0391271989630455 5 12 "GO:0001821" "histamine secretion" 0.234439904017743
-129 0.44483287255475 2 203 "GO:0001822" "kidney development" 0.738103226838602
135 0.633838111975727 3 71 "GO:0001824" "blastocyst development" 0.847590374649967
54 0.895219775621779 2 34 "GO:0001825" "blastocyst formation" 0.962380928175795
458 0.585399537406868 3 8 "GO:0001826" "inner cell mass cell differentiation" 0.822867584695805
560 0.598185137691556 4 5 "GO:0001827" "inner cell mass cell fate commitment" 0.830488976729176
43 0.943940824035705 3 15 "GO:0001829" "trophectodermal cell differentiation" 0.980703231687041
782 0.151330042855241 2 19 "GO:0001832" "blastocyst growth" 0.46856089145707
915 0.164900245947013 2 13 "GO:0001833" "inner cell mass cell proliferation" 0.488590263028781
-255 0.67754879864414 2 15 "GO:0001836" "release of cytochrome c from mitochondria" 0.872354746026866
-394 0.141861418351984 2 79 "GO:0001837" "epithelial to mesenchymal transition" 0.452971161441273
-153 0.4582197042371 2 135 "GO:0001838" "embryonic epithelial tube formation" 0.747439549067289
841 0.156711638634763 3 16 "GO:0001840;GO:0001839" "neural plate development" 0.476231815608842
-29 0.901491843450583 6 107 "GO:0001841;GO:0001843;GO:0060606;GO:0014020" "neural tube formation" 0.964637044636249
-257 0.79115146990877 2 6 "GO:0001842" "neural fold formation" 0.921391683181795
682 0.223483756245916 3 18 "GO:0001845" "phagolysosome assembly" 0.55417783603864
-615 0.369945699855837 2 12 "GO:0001878" "response to yeast" 0.684804019915367
325 0.649606347772857 4 11 "GO:0001881" "receptor recycling" 0.856062530016034
540 0.276244437884444 5 23 "GO:0001885" "endothelial cell development" 0.608165609631947
754 0.369414683258114 2 8 "GO:0001887" "selenium compound metabolic process" 0.684782794748829
246 0.166353846037418 2 182 "GO:0001889;GO:0061008" "hepaticobiliary system development" 0.489509916824418
53 0.811681657133238 2 117 "GO:0001890" "placenta development" 0.930218935746149
-103 0.720514809927844 2 68 "GO:0001892" "embryonic placenta development" 0.888091772073771
-810 0.102317718189745 3 23 "GO:0001893" "maternal placenta development" 0.384145900081676
263 0.177857245563855 4 151 "GO:0001894" "tissue homeostasis" 0.502941358054207
239 0.47374486923189 2 51 "GO:0001895;GO:0045494" "retina homeostasis" 0.758876505477883
-1434 0.0239267464538692 2 14 "GO:0001906" "cell killing" 0.17696819845943
-775 0.302506102914964 3 10 "GO:0001909" "leukocyte mediated cytotoxicity" 0.633139480417144
866 0.17250524669048 2 14 "GO:0001910" "regulation of leukocyte mediated cytotoxicity" 0.497909046179303
1306 0.120040987637515 6 8 "GO:0001912" "positive regulation of leukocyte mediated cytotoxicity" 0.418908717288347
-344 0.723012912509441 3 6 "GO:0001913" "T cell mediated cytotoxicity" 0.888989579113768
-74 0.901312053353903 4 16 "GO:0001919" "regulation of receptor recycling" 0.964637044636249
-137 0.855489437117808 5 10 "GO:0001921" "positive regulation of receptor recycling" 0.949553889664042
2140 0.0439079030984015 3 5 "GO:0001922" "B-1 B cell homeostasis" 0.25020347672158
186 0.0234058135813375 5 948 "GO:0001932;GO:0042325;GO:0019220;GO:0051174" "regulation of phosphorus metabolic process" 0.17420402385003
82 0.531766620347828 5 342 "GO:0001933;GO:0042326" "negative regulation of phosphorylation" 0.793180023021259
143 0.119131117407606 2 732 "GO:0001934;GO:0031401;GO:0042327;GO:0045937;GO:0010562" "positive regulation of protein modification process" 0.417346845293549
-551 0.338954172989359 2 17 "GO:0001935" "endothelial cell proliferation" 0.657378637782852
-213 0.430727260162586 6 78 "GO:0001936;GO:0001938" "regulation of endothelial cell proliferation" 0.730052477336586
536 0.313554252350784 4 20 "GO:0001937" "negative regulation of endothelial cell proliferation" 0.642417074501243
610 0.239761247736354 3 21 "GO:0001941" "postsynaptic membrane organization" 0.572736093199841
-17 0.949958072381748 2 79 "GO:0001942;GO:0022405;GO:0042633;GO:0098773" "hair cycle" 0.983068559826074
-624 0.265127414610723 3 18 "GO:0001945" "lymph vessel development" 0.59990780583237
-854 0.308984301590011 2 8 "GO:0001946;GO:0036303" "lymphangiogenesis" 0.638384942405764
-250 0.359920084766806 4 76 "GO:0001947" "heart looping" 0.675863897672228
785 0.00744267382572013 2 66 "GO:0001952" "regulation of cell-matrix adhesion" 0.0858446413777505
613 0.287645934583726 2 17 "GO:0001953" "negative regulation of cell-matrix adhesion" 0.619170617514453
719 0.109550164335513 3 28 "GO:0001954" "positive regulation of cell-matrix adhesion" 0.397917938841762
-219 0.614509855487466 2 30 "GO:0001956" "positive regulation of neurotransmitter secretion" 0.839479476083777
-334 0.419683369773893 4 33 "GO:0001958;GO:0036075" "endochondral ossification" 0.720221787337391
1062 0.000846468664038546 5 56 "GO:0001959;GO:0060759" "regulation of response to cytokine stimulus" 0.0182793981208616
1040 0.0800598734623195 3 16 "GO:0001960;GO:0060761" "negative regulation of response to cytokine stimulus" 0.335729462279621
261 0.651276609928872 3 17 "GO:0001961" "positive regulation of cytokine-mediated signaling pathway" 0.856737150055388
30 0.947241292881331 4 27 "GO:0001964" "startle response" 0.981580863393842
456 0.506579910895334 2 12 "GO:0001967" "suckling behavior" 0.78058159707492
543 0.428612581497022 4 12 "GO:0001973;GO:0035588;GO:0035590" "purinergic nucleotide receptor signaling pathway" 0.728136848899764
-50 0.926621301976569 3 19 "GO:0001974" "blood vessel remodeling" 0.974915030207927
-124 0.845066848742926 2 14 "GO:0001975" "response to amphetamine" 0.946895957743594
-1197 0.0510907822748131 2 15 "GO:0001976" "nervous system process involved in regulation of systemic arterial blood pressure" 0.267793267080991
-1103 0.255424999355433 3 6 "GO:0001977" "renal system process involved in regulation of blood volume" 0.588689644260426
-1073 0.0491478428879845 3 19 "GO:0001991;GO:0002002;GO:0002003" "regulation of systemic arterial blood pressure by circulatory renin-angiotensin" 0.263969376340034
480 0.449560611882282 5 14 "GO:0001998;GO:0002034;GO:0003072;GO:0003100;GO:0032464;GO:0035385;GO:0043366;GO:0071393;GO:0097498;GO:1902766;GO:1903673;GO:1904695;GO:1990868;GO:1990869" "response to chemokine" 0.740450295833572
20 0.825108275278569 4 784 "GO:0002009;GO:0048729" "tissue morphogenesis" 0.935639261177327
182 0.550150945788757 2 61 "GO:0002011" "morphogenesis of an epithelial sheet" 0.802574740195285
-281 0.626212545903519 4 17 "GO:0002016;GO:0002035;GO:0003051;GO:0042756;GO:0032277;GO:0033685;GO:0042713;GO:0043117;GO:0060083;GO:0070459" "negative regulation of gonadotropin secretion" 0.845091393041482
-591 0.320128784574384 2 16 "GO:0002021" "response to dietary excess" 0.648477240098127
-607 0.531623808508494 5 6 "GO:0002023" "reduction of food intake in response to dietary excess" 0.793180023021259
-229 0.630054048687943 2 25 "GO:0002026" "regulation of the force of heart contraction" 0.84648882622555
-299 0.305394185334137 5 67 "GO:0002027" "regulation of heart rate" 0.634820623616381
-1120 0.000695314335970807 2 52 "GO:0002028" "regulation of sodium ion transport" 0.0157631223216064
-960 0.117850337842884 4 15 "GO:0002029;GO:0022401" "negative adaptation of signaling pathway" 0.414756936756387
-607 0.418799058642805 2 10 "GO:0002036;GO:0010958;GO:1903789" "regulation of amino acid transmembrane transport" 0.720202685893872
414 0.302861650720788 2 35 "GO:0002040" "sprouting angiogenesis" 0.633139480417144
-567 0.474339147410912 8 9 "GO:0002042" "cell migration involved in sprouting angiogenesis" 0.759176149683213
1085 0.0365280314180745 3 21 "GO:0002052" "positive regulation of neuroblast proliferation" 0.224907764725023
123 0.717771266729801 2 49 "GO:0002053;GO:0010464" "regulation of mesenchymal cell proliferation" 0.887947435760032
