"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-39 0.969304853105011 2 5 "GO:0000320" "re-entry into mitotic cell cycle" 0.993065553036098
-96 0.884220356324901 8 12 "GO:0000338" "protein deneddylation" 0.969748379671715
1069 0.295735425332146 2 5 "GO:0000350" "generation of catalytic spliceosome for second transesterification step" 0.656257385385182
2045 0.0179281428982089 6 7 "GO:0000378;GO:0000968;GO:0000971;GO:1903326;GO:1903328;GO:2000235;GO:2000237" "tRNA exon ligation" 0.145635122019384
881 0.201140544899779 6 11 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.550096549384649
762 0.00577934728760639 2 69 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 0.0684765087713363
18 0.96090740154326 2 37 "GO:0000387" "spliceosomal snRNP assembly" 0.992125190086624
2345 7.12612906769569e-05 2 15 "GO:0000389" "mRNA 3'-splice site recognition" 0.00211482496974525
845 0.328152231612897 5 7 "GO:0000393" "spliceosomal conformational changes to generate catalytic conformation" 0.682793760884009
1340 0.0156976652988927 3 17 "GO:0000394;GO:0006388" "RNA splicing, via endonucleolytic cleavage and ligation" 0.135992329361899
1805 0.077449374720225 2 5 "GO:0000395" "mRNA 5'-splice site recognition" 0.347990294337871
1390 0.173729450569504 -1 5 "GO:0000414" "obsolete regulation of histone H3-K36 methylation" 0.518800014047933
-434 0.291098157229926 2 31 "GO:0000422;GO:0061726" "autophagy of mitochondrion" 0.651637668760884
-96 0.917769645567549 3 6 "GO:0000423" "mitophagy" 0.978827479011909
1926 0.00352081123278476 3 12 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.0487017874534967
637 0.461221348454765 4 7 "GO:0000459;GO:0000467;GO:0016078;GO:0071038;GO:0106354" "tRNA decay" 0.782404090623729
863 0.0218465261802726 2 37 "GO:0000460" "maturation of 5.8S rRNA" 0.165551076086019
1270 0.000325603053548618 3 42 "GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.00797069708495457
485 0.524654082374216 2 9 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.819789557699205
1351 0.00381149161498129 2 24 "GO:0000466" "maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.0516910134103623
903 0.0368778754363586 -1 28 "GO:0000469" "obsolete cleavage involved in rRNA processing" 0.227964697918957
687 0.149733685259618 2 23 "GO:0000470" "maturation of LSU-rRNA" 0.486815930622004
1342 0.0105442061669423 2 19 "GO:0000479;GO:0000478" "obsolete endonucleolytic cleavage involved in rRNA processing" 0.103761357666303
2187 0.00409385132675863 2 9 "GO:0000480" "endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.0539560405200885
187 0.767836985340622 2 13 "GO:0000491;GO:0000492" "small nucleolar ribonucleoprotein complex assembly" 0.933107031844874
34 0.872119023646469 4 120 "GO:0000578;GO:0007351;GO:0008595" "embryonic axis specification" 0.963675600723968
2004 0.0203360310853771 5 7 "GO:0000706" "meiotic DNA double-strand break processing" 0.158641042575055
2142 2.85854369045933e-06 2 25 "GO:0000712;GO:0051307" "meiotic chromosome separation" 0.000120764488670774
509 0.332085153816262 4 19 "GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.685798872705486
2103 2.52969071985307e-05 3 21 "GO:0000722;GO:0006312" "mitotic recombination" 0.000838228026663178
1771 5.24136479965216e-12 2 80 "GO:0000723;GO:0032200" "telomere organization" 7.02434373313643e-10
2017 2.62354670489643e-16 5 87 "GO:0000724;GO:0000725" "recombinational repair" 7.69355071210878e-14
1697 2.28962217672042e-08 -1 57 "GO:0000726;GO:0006303" "obsolete non-recombinational repair" 1.54352115706497e-06
2008 0.0493876768013812 2 5 "GO:0000727" "double-strand break repair via break-induced replication" 0.272235643270771
1436 0.00401062434099331 5 21 "GO:0000729" "DNA double-strand break processing" 0.0530977692097647
1249 0.14833087755394 5 7 "GO:0000730;GO:0090735;GO:0042148;GO:0000707" "DNA recombinase assembly" 0.484657714124712
1390 1.79431521351827e-05 2 50 "GO:0000731;GO:0006301;GO:0019985" "DNA synthesis involved in DNA repair" 0.000608303972675414
1817 0.0245787654199946 -1 8 "GO:0000733" "obsolete DNA strand renaturation" 0.176443646497268
966 0.0207342385692485 -1 30 "GO:0000737;GO:0006308" "DNA catabolic process" 0.160854906360638
1879 0.0660421735255989 -1 5 "GO:0000738" "obsolete DNA catabolic process, exonucleolytic" 0.3192107809373
-1810 0.0361879523969246 2 7 "GO:0000741;GO:0007344;GO:0035044" "karyogamy" 0.226057414994301
-31 0.919234925740715 3 57 "GO:0000768;GO:0006949;GO:0140253;GO:0007520" "syncytium formation" 0.979021955708289
1263 7.43087682810864e-10 2 126 "GO:0000819;GO:0000070" "sister chromatid segregation" 6.80970196825893e-08
-677 0.507722966748076 3 5 "GO:0000820" "regulation of glutamine family amino acid metabolic process" 0.812049021931948
93 0.260846659063851 2 847 "GO:0000902;GO:0032989" "cellular anatomical entity morphogenesis" 0.617379199116015
1245 0.0176755331796341 2 19 "GO:0000912;GO:0000915" "assembly of actomyosin apparatus involved in cytokinesis" 0.144819884510367
128 0.859654242756813 5 10 "GO:0000916;GO:0036213" "actomyosin contractile ring contraction" 0.960905685871681
332 0.601119573659045 2 13 "GO:0000920" "septum digestion after cytokinesis" 0.86139027179441
162 0.362582691232352 2 168 "GO:0000956;GO:0006402" "mRNA catabolic process" 0.710982107682295
857 0.111911015605567 2 18 "GO:0000959" "mitochondrial RNA metabolic process" 0.418558434456263
309 0.720753052404324 5 7 "GO:0000963;GO:0090646" "mitochondrial RNA processing" 0.916964239451928
-182 0.577307786925035 2 49 "GO:0000966" "RNA 5'-end processing" 0.849301198732135
859 0.319788974856609 4 7 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.676945010973988
-109 0.448271271705418 3 261 "GO:0001101" "response to acid chemical" 0.774889298584274
-506 0.531239506217028 6 8 "GO:0001109;GO:0001111;GO:0001112;GO:0001120;GO:0001113" "RNA polymerase II promoter clearance" 0.823610812572791
-751 0.462434696377844 2 5 "GO:0001178" "regulation of transcriptional start site selection at RNA polymerase II promoter" 0.782735784778082
-535 0.600867176977555 6 5 "GO:0001188" "RNA polymerase I preinitiation complex assembly" 0.86139027179441
1155 0.215937332115784 -1 6 "GO:0001302" "obsolete replicative cell aging" 0.567161868723275
-633 0.535844238918226 -1 5 "GO:0001306;GO:0007571" "obsolete age-dependent response to oxidative stress" 0.825896072585894
2290 0.00460740165929227 4 8 "GO:0001325;GO:0090656;GO:0090737" "formation of extrachromosomal circular DNA" 0.0592596726573447
-54 0.713281030180743 4 252 "GO:0001501" "skeletal system development" 0.913205248201279
250 0.704729324173804 3 12 "GO:0001502;GO:0098743" "cell aggregation" 0.910290278947823
101 0.633584489979003 2 117 "GO:0001503" "ossification" 0.878480622630462
-302 0.575539591874402 2 18 "GO:0001504" "neurotransmitter uptake" 0.849301198732135
-159 0.207303884991211 -1 342 "GO:0001505" "obsolete regulation of neurotransmitter levels" 0.556957070762003
52 0.847062878473515 4 72 "GO:0001508" "action potential" 0.957665952121107
508 0.124211170699244 5 48 "GO:0001510" "RNA methylation" 0.444322631435106
306 0.723480549139959 5 7 "GO:0001514;GO:0006451" "translational readthrough" 0.916964239451928
565 0.155949007785687 4 33 "GO:0001516;GO:0046457;GO:0019371" "prostanoid biosynthetic process" 0.496817452831643
561 0.39531613799996 2 12 "GO:0001522" "pseudouridine synthesis" 0.737204661881131
-285 0.335751889936646 4 60 "GO:0001523;GO:0016101;GO:0006721" "terpenoid metabolic process" 0.688030921967319
-139 0.445069864785075 2 160 "GO:0001525" "angiogenesis" 0.772288389634457
362 0.229134765281511 2 58 "GO:0001541" "ovarian follicle development" 0.586395259497889
769 0.341614815243316 2 8 "GO:0001542" "ovulation from ovarian follicle" 0.692517797869829
-1972 0.053657797279677 2 5 "GO:0001547" "antral ovarian follicle growth" 0.283771849454739
-1902 0.0276837650139947 2 7 "GO:0001553" "luteinization" 0.191593364794377
661 0.517812403522339 3 5 "GO:0001554" "luteolysis" 0.816828872151296
-178 0.848367521750878 2 6 "GO:0001555" "oocyte growth" 0.957665952121107
-69 0.882647198576358 3 24 "GO:0001556" "oocyte maturation" 0.969246554483597
-66 0.615248433419087 4 317 "GO:0001558" "regulation of cell growth" 0.868037541978096
90 0.906151925405239 2 9 "GO:0001561" "fatty acid alpha-oxidation" 0.975728404291956
1438 0.159507836943719 2 5 "GO:0001562;GO:0042832" "response to protozoan" 0.500810205393422
-185 0.172582768248599 2 295 "GO:0001568;GO:0001944" "vasculature development" 0.517052315141737
-712 0.112708449176977 2 26 "GO:0001569" "branching involved in blood vessel morphogenesis" 0.419438486308991
301 0.305413558817005 3 61 "GO:0001570" "vasculogenesis" 0.663389548108976
-669 0.00521216377028282 3 92 "GO:0001578;GO:0035082" "microtubule bundle formation" 0.0644726227204464
560 0.117424598962088 3 41 "GO:0001649" "osteoblast differentiation" 0.431513328892635
-66 0.478480132579482 3 662 "GO:0001654;GO:0007423" "sensory organ development" 0.795258394243023
-56 0.689274300173941 2 274 "GO:0001655;GO:0072001" "urogenital system development" 0.904804610172553
194 0.592727732010984 5 40 "GO:0001656" "metanephros development" 0.857299173426491
274 0.325251146660291 5 68 "GO:0001657;GO:0072164;GO:0072163;GO:0001823" "mesonephric tubule development" 0.68079870633926
273 0.456596481174471 3 39 "GO:0001658;GO:0060675;GO:0072171" "mesonephric tubule morphogenesis" 0.781195554868224
-452 0.493674012023224 2 12 "GO:0001659" "temperature homeostasis" 0.804500717009227
-684 0.463840351105792 2 6 "GO:0001661" "conditioned taste aversion" 0.783983763468435
-305 0.0239228349145957 2 297 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 0.173760075685481
49 0.729326359418066 4 265 "GO:0001667" "ameboidal-type cell migration" 0.92028810197654
-162 0.82315116831598 4 10 "GO:0001675" "acrosome assembly" 0.949926552781765
-614 0.00883073451646101 4 96 "GO:0001676" "long-chain fatty acid metabolic process" 0.0924861748911497
-380 0.157174797241556 2 73 "GO:0001678;GO:0071322;GO:0071326;GO:0071331;GO:0071333" "cellular response to carbohydrate stimulus" 0.498556076701853
-344 0.602217553860009 2 12 "GO:0001682;GO:0099116" "tRNA 5'-end processing" 0.86139027179441
-792 0.359093072706574 5 7 "GO:0001696" "gastric acid secretion" 0.709073753018417
216 0.257962961458072 2 146 "GO:0001700" "embryonic development via the syncytial blastoderm" 0.61423927010527
276 0.0546210276478131 2 261 "GO:0001701" "in utero embryonic development" 0.287054056589986
-86 0.836237517501071 5 30 "GO:0001702" "gastrulation with mouth forming second" 0.954194595801109
-4 0.990781991239166 5 40 "GO:0001703;GO:0010004" "gastrulation with mouth forming first" 0.997652092609921
-10 0.962852095971687 2 116 "GO:0001704" "formation of primary germ layer" 0.992125190086624
702 0.49229066916629 4 5 "GO:0001705" "ectoderm formation" 0.804500717009227
146 0.631029811118834 2 57 "GO:0001706;GO:0035987" "endoderm formation" 0.877299943484367
-170 0.482374956928868 3 90 "GO:0001707;GO:0048332" "mesoderm morphogenesis" 0.797836751942417
150 0.429641035805604 2 148 "GO:0001708" "cell fate specification" 0.760571993895073
487 0.0120549461186354 2 141 "GO:0001709" "cell fate determination" 0.115905342599667
27 0.943614870363187 2 37 "GO:0001711" "endodermal cell fate commitment" 0.985614900104999
-1188 0.0442427731384231 2 15 "GO:0001714" "endodermal cell fate specification" 0.254963926104723
292 0.701916546438859 3 9 "GO:0001731" "formation of translation preinitiation complex" 0.90980151750483
234 0.602146069105274 4 26 "GO:0001737" "establishment of imaginal disc-derived wing hair orientation" 0.86139027179441
-47 0.826634659632835 2 114 "GO:0001738;GO:0001736;GO:0007164" "morphogenesis of a polarized epithelium" 0.951667769862353
1271 0.054172938966217 3 12 "GO:0001742;GO:0007438" "oenocyte differentiation" 0.285723279709409
791 0.360134784110105 6 7 "GO:0001746;GO:0055034" "Bolwig's organ development" 0.709493435787545
43 0.850636659459423 2 101 "GO:0001751" "compound eye photoreceptor cell differentiation" 0.957665952121107
794 0.026513360155342 5 41 "GO:0001752;GO:0042706;GO:0046552" "photoreceptor cell fate commitment" 0.185783581016823
-173 0.331014538004014 2 168 "GO:0001754;GO:0046530" "photoreceptor cell differentiation" 0.684767093047339
486 0.237583604871826 6 31 "GO:0001755;GO:0090497" "neural crest cell migration" 0.594826027684572
410 0.162743408747264 2 61 "GO:0001756" "somitogenesis" 0.504969490369925
364 0.633014999313561 2 9 "GO:0001757" "somite specification" 0.877923998112949
371 0.359127318526109 5 32 "GO:0001759;GO:0003347;GO:0060979;GO:1904847;GO:2000544" "vasculogenesis involved in coronary vascular morphogenesis" 0.709073753018417
34 0.845736011509539 2 170 "GO:0001763;GO:0061138;GO:0048754" "morphogenesis of a branching structure" 0.956602311435587
304 0.186113005749237 4 100 "GO:0001764" "neuron migration" 0.533766639960526
-1662 0.0748144878421187 2 6 "GO:0001765;GO:0044854;GO:0044857" "membrane raft assembly" 0.343607651678955
-592 0.31592580621143 2 15 "GO:0001773;GO:0043011;GO:0097028" "myeloid dendritic cell activation" 0.672697801277458
659 0.51920776830377 2 5 "GO:0001774;GO:0002269" "microglial cell activation" 0.816978629915029
-198 0.0488043623148597 2 555 "GO:0001775;GO:0045321" "cell activation" 0.271464449074792
-253 0.558742719561921 2 28 "GO:0001776;GO:0002260" "leukocyte homeostasis" 0.837899782723259
-309 0.762453749919679 6 5 "GO:0001778" "plasma membrane repair" 0.931106385837474
-34 0.951565604903194 2 17 "GO:0001782" "B cell homeostasis" 0.989000934389019
-1010 0.211248549079848 7 8 "GO:0001783" "B cell apoptotic process" 0.56265792023311
236 0.377136094636379 2 74 "GO:0001816" "cytokine production" 0.722858227464213
194 0.179230522464269 5 259 "GO:0001817" "regulation of cytokine production" 0.524544418289889
-82 0.714807265300036 2 106 "GO:0001818" "negative regulation of cytokine production" 0.913962199909464
417 0.0316279565438708 2 141 "GO:0001819" "positive regulation of cytokine production" 0.206567889899557
937 0.315244370014027 2 6 "GO:0001820;GO:0006837" "serotonin transport" 0.672697801277458
-655 0.36488532763382 5 10 "GO:0001821" "histamine secretion" 0.713454770043019
-166 0.315184717601422 2 196 "GO:0001822" "kidney development" 0.672697801277458
826 0.00259775989908336 3 70 "GO:0001824" "blastocyst development" 0.0395736670340881
221 0.579918428810089 2 33 "GO:0001825" "blastocyst formation" 0.851156552795589
528 0.513519257030634 3 8 "GO:0001826" "inner cell mass cell differentiation" 0.815319556709439
786 0.441942157431969 4 5 "GO:0001827" "inner cell mass cell fate commitment" 0.768908559281667
-50 0.9349055188428 3 14 "GO:0001829" "trophectodermal cell differentiation" 0.983713826338899
2220 2.33227960108176e-05 2 19 "GO:0001832" "blastocyst growth" 0.000777205673883211
2209 0.00049428092790471 2 13 "GO:0001833" "inner cell mass cell proliferation" 0.0110273172365465
-857 0.146847251298233 2 15 "GO:0001836" "release of cytochrome c from mitochondria" 0.482768569991108
-474 0.0773893773116621 2 73 "GO:0001837" "epithelial to mesenchymal transition" 0.347990294337871
-212 0.307938675645807 2 123 "GO:0001838" "embryonic epithelial tube formation" 0.66668893785997
-787 0.168661887765741 3 16 "GO:0001840;GO:0001839" "neural plate development" 0.511921106781107
149 0.521103155561824 6 98 "GO:0001841;GO:0001843;GO:0060606;GO:0014020" "neural tube formation" 0.817793958545843
299 0.770227666276662 2 5 "GO:0001842" "neural fold formation" 0.933996390499285
-355 0.510311862985203 3 18 "GO:0001845" "phagolysosome assembly" 0.814507304185222
-1735 0.0118294115540891 2 11 "GO:0001878" "response to yeast" 0.114111017705152
-1255 0.0685645946409057 4 11 "GO:0001881" "receptor recycling" 0.325145523028992
109 0.823070412605412 5 22 "GO:0001885" "endothelial cell development" 0.949926552781765
-1223 0.130184226948285 2 8 "GO:0001887" "selenium compound metabolic process" 0.455295462761891
-3 0.985809012795576 2 177 "GO:0001889;GO:0061008" "hepaticobiliary system development" 0.997652092609921
-30 0.890507520146957 2 112 "GO:0001890" "placenta development" 0.97166449666953
-1 0.997041045497808 2 64 "GO:0001892;GO:0060711" "embryonic placenta development" 0.998515949365372
-988 0.0428582397787479 3 22 "GO:0001893" "maternal placenta development" 0.249864389962581
-84 0.657999796790579 4 147 "GO:0001894" "tissue homeostasis" 0.890826630386306
-510 0.115623046480828 2 50 "GO:0001895;GO:0045494" "retina homeostasis" 0.427571984621725
-89 0.884322482194984 2 14 "GO:0001906" "cell killing" 0.969748379671715
-144 0.842280965291438 3 10 "GO:0001909" "leukocyte mediated cytotoxicity" 0.955563290671374
487 0.425782555042684 2 14 "GO:0001910" "regulation of leukocyte mediated cytotoxicity" 0.757558299431321
841 0.297829548769339 6 8 "GO:0001912" "positive regulation of leukocyte mediated cytotoxicity" 0.657683503251936
896 0.337084452591495 3 6 "GO:0001913" "T cell mediated cytotoxicity" 0.689136064156404
-586 0.304959764924777 4 16 "GO:0001919" "regulation of receptor recycling" 0.662931438578138
-617 0.393174070193222 5 10 "GO:0001921" "positive regulation of receptor recycling" 0.736097130145802
1386 0.175033892015318 3 5 "GO:0001922" "B-1 B cell homeostasis" 0.520574937459351
46 0.564716740728973 5 912 "GO:0001932;GO:0042325;GO:0019220;GO:0051174" "regulation of phosphorus metabolic process" 0.841988680428322
160 0.214700627506575 5 327 "GO:0001933;GO:0042326" "negative regulation of phosphorylation" 0.566978283235685
40 0.656212364931997 2 704 "GO:0001934;GO:0031401;GO:0042327;GO:0045937;GO:0010562" "positive regulation of protein modification process" 0.890240837293348
-1130 0.0746525151468167 2 13 "GO:0001935" "endothelial cell proliferation" 0.34313244618815
-233 0.37989187153583 6 75 "GO:0001936;GO:0001938" "regulation of endothelial cell proliferation" 0.724144597460983
-185 0.717946693966073 4 20 "GO:0001937" "negative regulation of endothelial cell proliferation" 0.915382034806743
-730 0.143694993771035 3 21 "GO:0001941" "postsynaptic membrane organization" 0.477220350207882
254 0.331873793043471 2 77 "GO:0001942;GO:0022405;GO:0042633;GO:0098773" "hair cycle" 0.685728872800677
-259 0.630887701393829 3 18 "GO:0001945" "lymph vessel development" 0.877299943484367
-1297 0.108450065502698 2 8 "GO:0001946;GO:0036303" "lymphangiogenesis" 0.413479209614788
-606 0.0283563473067226 4 69 "GO:0001947" "heart looping" 0.194060649887897
-56 0.845101202879776 2 65 "GO:0001952" "regulation of cell-matrix adhesion" 0.956602311435587
-474 0.407415025097337 2 16 "GO:0001953" "negative regulation of cell-matrix adhesion" 0.747601309448757
273 0.527366972630396 3 28 "GO:0001954" "positive regulation of cell-matrix adhesion" 0.821450550783925
238 0.581760512571571 2 28 "GO:0001956" "positive regulation of neurotransmitter secretion" 0.852793153269749
365 0.390770490269115 4 29 "GO:0001958;GO:0036075" "endochondral ossification" 0.733606919371705
580 0.0652360541912018 5 53 "GO:0001959;GO:0060759" "regulation of response to cytokine stimulus" 0.316206163497024
885 0.133797901277407 3 15 "GO:0001960;GO:0060761" "negative regulation of response to cytokine stimulus" 0.460789601287136
184 0.70620202142492 3 22 "GO:0001961;GO:0060760" "positive regulation of response to cytokine stimulus" 0.910290278947823
-503 0.26228192711088 4 26 "GO:0001964" "startle response" 0.618778560943408
-1210 0.0667263011041278 2 12 "GO:0001967" "suckling behavior" 0.32077848850468
477 0.489008773027448 4 11 "GO:0001973;GO:0035588;GO:0035590" "purinergic nucleotide receptor signaling pathway" 0.801756657075798
-321 0.541218645065592 3 19 "GO:0001974" "blood vessel remodeling" 0.829218221867737
159 0.794764235935236 2 14 "GO:0001975" "response to amphetamine" 0.944063627283467
400 0.528560548131487 2 13 "GO:0001976" "nervous system process involved in regulation of systemic arterial blood pressure" 0.821760600816781
657 0.481474148917424 3 6 "GO:0001977" "renal system process involved in regulation of blood volume" 0.797836751942417
-751 0.163342511792438 3 18 "GO:0001991;GO:0002002;GO:0002003" "regulation of systemic arterial blood pressure by circulatory renin-angiotensin" 0.505542919083192
-486 0.426395146410582 5 14 "GO:0001998;GO:0002034;GO:0003072;GO:0003100;GO:0032464;GO:0035385;GO:0043366;GO:0071393;GO:0097498;GO:1902766;GO:1903673;GO:1904695;GO:1990868;GO:1990869" "response to chemokine" 0.757558299431321
-71 0.41783965137479 4 748 "GO:0002009;GO:0048729" "tissue morphogenesis" 0.7537622775579
-160 0.595089517858857 2 58 "GO:0002011" "morphogenesis of an epithelial sheet" 0.858045755105241
1159 0.179864878864494 3 7 "GO:0002016;GO:0002035;GO:0042756" "regulation of blood volume by renin-angiotensin" 0.525352347878614
-761 0.230155195200396 2 13 "GO:0002021" "response to dietary excess" 0.587918214220524
-103 0.82146234120638 2 25 "GO:0002026" "regulation of the force of heart contraction" 0.94952239479216
-389 0.171810526190825 5 65 "GO:0002027" "regulation of heart rate" 0.516223737760855
-694 0.0304797229856508 2 51 "GO:0002028" "regulation of sodium ion transport" 0.202793384757484
-434 0.462704163505637 4 15 "GO:0002029;GO:0022401" "negative adaptation of signaling pathway" 0.782965931610087
-668 0.355288799250007 2 10 "GO:0002036;GO:0010958;GO:1903789" "regulation of amino acid transmembrane transport" 0.707081373464978
-493 0.202935008183057 2 35 "GO:0002040" "sprouting angiogenesis" 0.55281645285352
-43 0.955349487957957 8 9 "GO:0002042" "cell migration involved in sprouting angiogenesis" 0.989742139031198
489 0.327373393929515 3 21 "GO:0002052" "positive regulation of neuroblast proliferation" 0.682793760884009
773 0.0221225987805396 2 46 "GO:0002053;GO:0010464" "regulation of mesenchymal cell proliferation" 0.166772547362294
380 0.240607535106101 3 50 "GO:0002062" "chondrocyte differentiation" 0.59873966472922
-132 0.823767561351904 4 15 "GO:0002063" "chondrocyte development" 0.949940375015517
167 0.150140967479815 2 411 "GO:0002064;GO:0002065;GO:0002066" "epithelial cell development" 0.487584038908702
-282 0.353650133438697 2 57 "GO:0002067" "glandular epithelial cell differentiation" 0.705016326518681
