"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
513 0.434085437546414 8 13 "GO:0000338" "protein deneddylation" 0.775490231436529
763 0.469764556105666 2 5 "GO:0000350" "generation of catalytic spliceosome for second transesterification step" 0.800018707040172
2207 0.0134009747107239 6 7 "GO:0000378;GO:0000968;GO:0000971;GO:1903326;GO:1903328;GO:2000235;GO:2000237" "tRNA exon ligation" 0.162407705837151
1103 0.121351577559579 6 11 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.482278302617781
563 0.0484861810704774 2 69 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 0.321173334094229
-102 0.79354175655384 2 37 "GO:0000387" "spliceosomal snRNP assembly" 0.936322160571924
2385 9.26205630459359e-05 2 15 "GO:0000389" "mRNA 3'-splice site recognition" 0.0043031098038279
560 0.530119453467352 5 7 "GO:0000393" "spliceosomal conformational changes to generate catalytic conformation" 0.827712428222244
1217 0.0337412091667941 3 17 "GO:0000394;GO:0006388" "RNA splicing, via endonucleolytic cleavage and ligation" 0.265875322433136
1780 0.0918841612164591 2 5 "GO:0000395" "mRNA 5'-splice site recognition" 0.428695904742721
962 0.362374443605464 -1 5 "GO:0000414" "obsolete regulation of histone H3-K36 methylation" 0.731777298969545
-410 0.334961335757307 2 31 "GO:0000422;GO:0061726" "autophagy of mitochondrion" 0.710731504617832
-306 0.750697217780032 3 6 "GO:0000423" "mitophagy" 0.922448698008194
1647 0.0157070338623112 3 12 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.179656809797211
381 0.669409523173456 4 7 "GO:0000459;GO:0000467;GO:0016078;GO:0071038;GO:0106354" "tRNA decay" 0.891840859090234
626 0.107633912235878 2 37 "GO:0000460" "maturation of 5.8S rRNA" 0.457497201097709
1166 0.00141239442517048 3 42 "GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.0372140709703401
602 0.420676671494046 2 10 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.769065939512696
1038 0.0314810151307266 2 24 "GO:0000466" "maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.258127556362829
487 0.275385689157455 -1 28 "GO:0000469" "obsolete cleavage involved in rRNA processing" 0.660701763173699
513 0.288204536638351 2 24 "GO:0000470" "maturation of LSU-rRNA" 0.671601778497068
875 0.106441419862856 2 19 "GO:0000479;GO:0000478" "obsolete endonucleolytic cleavage involved in rRNA processing" 0.457189107050214
1979 0.0119497366086405 2 9 "GO:0000480" "endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.151671710675691
-652 0.319828923145084 2 13 "GO:0000491;GO:0000492" "small nucleolar ribonucleoprotein complex assembly" 0.697830057080327
-41 0.848949065552816 4 124 "GO:0000578;GO:0007351;GO:0008595" "embryonic axis specification" 0.956118398154188
881 0.291643558619175 5 8 "GO:0000706" "meiotic DNA double-strand break processing" 0.674350843837438
737 0.444620498790357 6 6 "GO:0000707" "meiotic DNA recombinase assembly" 0.78244725651734
2160 1.33717055264962e-06 2 28 "GO:0000712;GO:0051307" "meiotic chromosome separation" 0.000133762383080306
954 0.0710414473036388 4 20 "GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.382513047799423
1238 0.0120513902303504 3 23 "GO:0000722;GO:0006312" "mitotic recombination" 0.151981421238308
1189 6.43831774607023e-06 2 81 "GO:0000723;GO:0032200" "telomere organization" 0.00046912285601613
1479 1.89046965123897e-09 5 93 "GO:0000724;GO:0000725" "recombinational repair" 4.13242662281941e-07
1468 2.37316640402754e-06 -1 58 "GO:0000726;GO:0006303" "obsolete non-recombinational repair" 0.000225910130912428
-238 0.804803823157447 2 6 "GO:0000727" "double-strand break repair via break-induced replication" 0.942833087617438
1022 0.0426718162268322 5 22 "GO:0000729" "DNA double-strand break processing" 0.302972929560532
83 0.920803931890723 5 8 "GO:0000730;GO:0090735;GO:0042148" "DNA recombinase assembly" 0.975533709628629
915 0.00353228600222947 2 57 "GO:0000731;GO:0006301;GO:0019985" "DNA synthesis involved in DNA repair" 0.0692609700503599
1309 0.117012599771726 -1 8 "GO:0000733" "obsolete DNA strand renaturation" 0.476588600671693
696 0.107046408260562 -1 30 "GO:0000737;GO:0006308" "DNA catabolic process" 0.457189107050214
1229 0.2446435311263 -1 5 "GO:0000738" "obsolete DNA catabolic process, exonucleolytic" 0.626053313344966
-2152 0.0159043818323387 2 7 "GO:0000741;GO:0007344;GO:0035044" "karyogamy" 0.180522416024036
-190 0.541461840446095 3 58 "GO:0000768;GO:0006949;GO:0140253;GO:0007520" "syncytium formation" 0.831254861989406
692 0.00104482473529601 2 127 "GO:0000819;GO:0000070" "sister chromatid segregation" 0.0306793810334182
-310 0.769180802151885 3 5 "GO:0000820" "regulation of glutamine family amino acid metabolic process" 0.929950283236992
-73 0.38554253436942 2 870 "GO:0000902;GO:0032989" "cellular anatomical entity morphogenesis" 0.750733103876053
518 0.339323429031005 2 19 "GO:0000912;GO:0000915" "assembly of actomyosin apparatus involved in cytokinesis" 0.713395420911547
-358 0.631466574528188 5 10 "GO:0000916;GO:0036213" "actomyosin contractile ring contraction" 0.872230240030871
168 0.79746864541751 2 13 "GO:0000920" "septum digestion after cytokinesis" 0.939113245863844
149 0.417388412732078 2 169 "GO:0000956;GO:0006402" "mRNA catabolic process" 0.768150986021295
610 0.273220379220829 2 18 "GO:0000959" "mitochondrial RNA metabolic process" 0.657099689897289
420 0.638092696059601 5 7 "GO:0000963;GO:0090646" "mitochondrial RNA processing" 0.875664541429771
-143 0.665376419787681 2 51 "GO:0000966" "RNA 5'-end processing" 0.88907666506382
-14 0.986311310575767 4 8 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.996611771103951
-107 0.466702298021389 3 266 "GO:0001101" "response to acid chemical" 0.797474511558262
68 0.934972965868266 6 8 "GO:0001109;GO:0001111;GO:0001112;GO:0001120;GO:0001113" "RNA polymerase II promoter clearance" 0.982237530180581
-772 0.464656783601171 2 5 "GO:0001178" "regulation of transcriptional start site selection at RNA polymerase II promoter" 0.796284650642889
-331 0.754018938489265 6 5 "GO:0001188" "RNA polymerase I preinitiation complex assembly" 0.923912479941004
1667 0.0838258667511039 -1 6 "GO:0001302" "obsolete replicative cell aging" 0.414355331293983
-859 0.416071588633243 -1 5 "GO:0001306;GO:0007571" "obsolete age-dependent response to oxidative stress" 0.767587702889346
2402 0.00401579397968595 4 8 "GO:0001325;GO:0090656;GO:0090737" "formation of extrachromosomal circular DNA" 0.074237104932087
-235 0.108489326172941 4 269 "GO:0001501" "skeletal system development" 0.459777671067004
-7 0.991456453892846 3 12 "GO:0001502;GO:0098743" "cell aggregation" 0.997688789508378
-86 0.685829930688768 2 125 "GO:0001503" "ossification" 0.898248889633323
-17 0.975638942619483 2 18 "GO:0001504" "neurotransmitter uptake" 0.99177076116779
-61 0.639064211387172 -1 348 "GO:0001505" "obsolete regulation of neurotransmitter levels" 0.875727182634569
855 0.00145137215293075 4 78 "GO:0001508" "action potential" 0.0379026479937933
-232 0.496900989627114 5 48 "GO:0001510" "RNA methylation" 0.811109824963709
155 0.862593273459384 5 7 "GO:0001514;GO:0006451" "translational readthrough" 0.960115690820131
312 0.448533318837221 4 33 "GO:0001516;GO:0046457;GO:0019371" "prostanoid biosynthetic process" 0.785998707772351
285 0.675874279571418 2 12 "GO:0001522" "pseudouridine synthesis" 0.893684050381724
-581 0.0576000688137433 4 60 "GO:0001523;GO:0016101;GO:0006721" "terpenoid metabolic process" 0.344782562006808
-219 0.238846310037356 2 165 "GO:0001525" "angiogenesis" 0.622096611580086
654 0.0298949820954529 2 62 "GO:0001541" "ovarian follicle development" 0.249690308278094
585 0.483837815709391 2 8 "GO:0001542" "ovulation from ovarian follicle" 0.807771610036821
-1823 0.0843643750883364 2 5 "GO:0001547" "antral ovarian follicle growth" 0.415450002119087
-2294 0.0101698365768124 2 7 "GO:0001553" "luteinization" 0.140209736355305
451 0.669345255498325 3 5 "GO:0001554" "luteolysis" 0.891840859090234
-918 0.341210365671447 2 6 "GO:0001555" "oocyte growth" 0.715157920482906
-735 0.112772048381493 3 26 "GO:0001556" "oocyte maturation" 0.467612900714009
-358 0.00790605053815907 4 320 "GO:0001558" "regulation of cell growth" 0.116653775690537
-974 0.215983040480086 2 9 "GO:0001561" "fatty acid alpha-oxidation" 0.599028150805201
1238 0.240974436452619 2 5 "GO:0001562;GO:0042832" "response to protozoan" 0.624754912752188
-224 0.106987851044056 2 300 "GO:0001568;GO:0001944;GO:0048514" "vasculature development" 0.457189107050214
-784 0.0908463935762955 2 26 "GO:0001569" "branching involved in blood vessel morphogenesis" 0.426212571452541
79 0.79054071640587 3 63 "GO:0001570" "vasculogenesis" 0.936127638388053
-708 0.00363592562013181 3 95 "GO:0001578;GO:0035082" "microtubule bundle formation" 0.0701352437520829
18 0.959990776858647 3 43 "GO:0001649" "osteoblast differentiation" 0.987239354726529
-85 0.367688787364264 3 689 "GO:0001654;GO:0007423" "sensory organ development" 0.736047667838457
-112 0.431317156057925 2 283 "GO:0001655;GO:0072001" "urogenital system development" 0.77499769015858
243 0.505295270078237 5 42 "GO:0001656" "metanephros development" 0.814378122338
36 0.898993419965272 5 69 "GO:0001657;GO:0072164;GO:0072163;GO:0001823" "mesonephric tubule development" 0.96810831219957
-110 0.772103904779892 3 39 "GO:0001658;GO:0060675;GO:0072171" "mesonephric tubule morphogenesis" 0.930245956217621
-559 0.394048095480222 2 13 "GO:0001659" "temperature homeostasis" 0.755089193102003
-72 0.940905495780962 2 6 "GO:0001661" "conditioned taste aversion" 0.982725385125637
-297 0.0316313532776367 2 303 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 0.258593879594574
-227 0.118943667918381 4 271 "GO:0001667" "ameboidal-type cell migration" 0.478075227675293
-240 0.747733016220757 4 10 "GO:0001675" "acrosome assembly" 0.921896858519931
-664 0.00565246693161478 4 98 "GO:0001676" "long-chain fatty acid metabolic process" 0.093710280422445
-302 0.267197672513026 2 76 "GO:0001678;GO:0071322;GO:0071326;GO:0071331;GO:0071333" "cellular response to carbohydrate stimulus" 0.651169123192206
-501 0.46252961166344 2 12 "GO:0001682;GO:0099116" "tRNA 5'-end processing" 0.793765876241595
-1293 0.121416258761999 5 8 "GO:0001696" "gastric acid secretion" 0.482278302617781
46 0.813244581969875 2 147 "GO:0001700" "embryonic development via the syncytial blastoderm" 0.944278875228448
279 0.0571951765648338 2 267 "GO:0001701" "in utero embryonic development" 0.344152781343647
36 0.930666276245504 5 33 "GO:0001702" "gastrulation with mouth forming second" 0.980330601892016
-340 0.364117563346506 5 40 "GO:0001703;GO:0010004" "gastrulation with mouth forming first" 0.733704970594428
-38 0.861665843298465 2 122 "GO:0001704" "formation of primary germ layer" 0.960115690820131
628 0.552005493655232 4 5 "GO:0001705" "ectoderm formation" 0.834512403574073
186 0.539130200818056 2 61 "GO:0001706;GO:0035987" "endoderm formation" 0.831254861989406
-204 0.401280882153343 3 95 "GO:0001707;GO:0048332" "mesoderm morphogenesis" 0.757716920339814
-179 0.354052567622322 2 153 "GO:0001708" "cell fate specification" 0.725539993085789
354 0.0714528012731713 2 147 "GO:0001709" "cell fate determination" 0.382680973787892
208 0.582568891573027 2 39 "GO:0001711" "endodermal cell fate commitment" 0.846459066541306
-850 0.150242115089382 2 16 "GO:0001714" "endodermal cell fate specification" 0.518554949273411
339 0.666892535258731 3 9 "GO:0001731" "formation of translation preinitiation complex" 0.8906417797021
-379 0.405231834362792 4 27 "GO:0001737" "establishment of imaginal disc-derived wing hair orientation" 0.759262948066412
-437 0.0479283787801583 2 116 "GO:0001738;GO:0001736;GO:0007164" "morphogenesis of a polarized epithelium" 0.318692261554926
1023 0.13376491941846 3 12 "GO:0001742;GO:0007438" "oenocyte differentiation" 0.498503166669118
-910 0.307755412602911 6 7 "GO:0001746;GO:0055034" "Bolwig's organ development" 0.68893751263708
-155 0.503175792212287 2 105 "GO:0001751" "compound eye photoreceptor cell differentiation" 0.81296017674156
392 0.277486353624852 5 43 "GO:0001752;GO:0042706;GO:0046552" "photoreceptor cell fate commitment" 0.663314888251874
-305 0.0914914325728415 2 174 "GO:0001754;GO:0046530" "photoreceptor cell differentiation" 0.427878316200405
635 0.134849575456242 6 31 "GO:0001755;GO:0090497" "neural crest cell migration" 0.499291568889295
37 0.885325010893414 2 85 "GO:0001756;GO:0061053" "somite development" 0.964590772437314
-889 0.258932965433498 2 9 "GO:0001757" "somite specification" 0.639691235658646
-35 0.930280008807034 3 36 "GO:0001759;GO:0110110" "positive regulation of animal organ morphogenesis" 0.980098645480028
-14 0.9393658437146 2 178 "GO:0001763;GO:0061138;GO:0048754" "morphogenesis of a branching structure" 0.982599327923795
111 0.636362546898541 4 103 "GO:0001764" "neuron migration" 0.874623902390294
-1821 0.0589470371101409 2 6 "GO:0001765;GO:0044854;GO:0044857" "membrane raft assembly" 0.348888665310113
-94 0.878143856042236 2 15 "GO:0001773;GO:0043011;GO:0097028" "myeloid dendritic cell activation" 0.96261246469625
415 0.694226715556754 2 5 "GO:0001774;GO:0002269" "microglial cell activation" 0.90249473022378
-245 0.0164572728123902 2 575 "GO:0001775;GO:0045321" "cell activation" 0.183612143929541
-735 0.100177347423002 2 28 "GO:0001776;GO:0002260" "leukocyte homeostasis" 0.444546394353803
-1958 0.063683486130082 6 5 "GO:0001778" "plasma membrane repair" 0.364912558388101
-415 0.469064939925817 2 17 "GO:0001782" "B cell homeostasis" 0.799606259033635
-1518 0.0689992580894779 7 8 "GO:0001783" "B cell apoptotic process" 0.377767737703245
-48 0.858564442900822 2 78 "GO:0001816" "cytokine production" 0.959304019205561
144 0.320501909926542 5 273 "GO:0001817" "regulation of cytokine production" 0.697874175455306
-275 0.215087954635599 2 115 "GO:0001818" "negative regulation of cytokine production" 0.598122371602571
466 0.0176770760124853 2 147 "GO:0001819" "positive regulation of cytokine production" 0.191080774039722
823 0.393280264104867 2 6 "GO:0001820;GO:0006837" "serotonin transport" 0.755087872071218
-1000 0.142645460053019 5 12 "GO:0001821" "histamine secretion" 0.507632614301984
-122 0.469169175708824 2 201 "GO:0001822" "kidney development" 0.799606259033635
807 0.00441762886852689 3 70 "GO:0001824" "blastocyst development" 0.0795052489666562
381 0.354656536776093 2 33 "GO:0001825" "blastocyst formation" 0.725539993085789
112 0.893137985590003 3 8 "GO:0001826" "inner cell mass cell differentiation" 0.966501721846754
243 0.818267902569403 4 5 "GO:0001827" "inner cell mass cell fate commitment" 0.946211642833667
-276 0.661625616670542 3 14 "GO:0001829" "trophectodermal cell differentiation" 0.887223418157226
1825 0.000763659745052321 2 19 "GO:0001832" "blastocyst growth" 0.0239014990047231
1667 0.0109676428552853 2 13 "GO:0001833" "inner cell mass cell proliferation" 0.145462984566054
-935 0.125422471317377 2 15 "GO:0001836" "release of cytochrome c from mitochondria" 0.485789964394979
-20 0.939818624127291 2 78 "GO:0001837" "epithelial to mesenchymal transition" 0.982599327923795
11 0.959399476953866 2 132 "GO:0001838" "embryonic epithelial tube formation" 0.987239354726529
-1015 0.0856409876372223 3 16 "GO:0001840;GO:0001839" "neural plate development" 0.416989424066068
201 0.38877540654901 6 104 "GO:0001841;GO:0001843;GO:0060606;GO:0014020" "neural tube formation" 0.753095375221075
42 0.968331470165553 2 5 "GO:0001842" "neural fold formation" 0.989100890934743
-736 0.186275128383133 3 18 "GO:0001845" "phagolysosome assembly" 0.564661431801362
-939 0.168423425447159 2 12 "GO:0001878" "response to yeast" 0.544755998551699
-1388 0.051335973491214 4 11 "GO:0001881" "receptor recycling" 0.331162165595625
-388 0.431321911924681 5 23 "GO:0001885" "endothelial cell development" 0.77499769015858
-1494 0.0736059077936282 2 8 "GO:0001887" "selenium compound metabolic process" 0.390361082713874
-144 0.419180559070837 2 179 "GO:0001889;GO:0061008" "hepaticobiliary system development" 0.769040615367137
51 0.815894534459058 2 116 "GO:0001890" "placenta development" 0.945443006521541
300 0.299635546156901 2 67 "GO:0001892" "embryonic placenta development" 0.682811059100657
-912 0.0702613355666207 3 22 "GO:0001893" "maternal placenta development" 0.380786128464627
-342 0.0794300580541622 4 149 "GO:0001894" "tissue homeostasis" 0.403439072836201
-748 0.0240116043238785 2 51 "GO:0001895;GO:0045494" "retina homeostasis" 0.230059234934303
1030 0.102945595336187 2 14 "GO:0001906" "cell killing" 0.4500628916105
317 0.671050220017223 3 10 "GO:0001909" "leukocyte mediated cytotoxicity" 0.89261627192735
171 0.786575298753244 2 14 "GO:0001910" "regulation of leukocyte mediated cytotoxicity" 0.935215527013588
172 0.836471216215538 6 8 "GO:0001912" "positive regulation of leukocyte mediated cytotoxicity" 0.952143638945543
1162 0.227982570306231 3 6 "GO:0001913" "T cell mediated cytotoxicity" 0.612450218455792
-672 0.255590843501725 4 16 "GO:0001919" "regulation of receptor recycling" 0.638524063903591
-687 0.358000276802612 5 10 "GO:0001921" "positive regulation of receptor recycling" 0.728341135363329
632 0.549474537769014 3 5 "GO:0001922" "B-1 B cell homeostasis" 0.834076269016211
-67 0.410997938576699 5 940 "GO:0001932;GO:0042325;GO:0019220;GO:0051174" "regulation of phosphorus metabolic process" 0.765161100221115
110 0.398634037327868 5 340 "GO:0001933;GO:0042326" "negative regulation of phosphorylation" 0.756928210616188
-15 0.873609922472881 2 725 "GO:0001934;GO:0031401;GO:0042327;GO:0045937;GO:0010562" "positive regulation of protein modification process" 0.962366627135851
-827 0.148842649880157 2 17 "GO:0001935" "endothelial cell proliferation" 0.517644761296972
-343 0.202179617798284 6 78 "GO:0001936;GO:0001938" "regulation of endothelial cell proliferation" 0.584360482000721
-326 0.537188703297412 4 20 "GO:0001937" "negative regulation of endothelial cell proliferation" 0.829953307367498
-931 0.0710973929915227 3 21 "GO:0001941" "postsynaptic membrane organization" 0.382513047799423
297 0.265774265033375 2 79 "GO:0001942;GO:0022405;GO:0042633;GO:0098773" "hair cycle" 0.649792755686404
-62 0.911614738501828 3 18 "GO:0001945" "lymph vessel development" 0.971527821275981
-937 0.261755236795465 2 8 "GO:0001946;GO:0036303" "lymphangiogenesis" 0.64379084213796
-262 0.33815166377274 4 75 "GO:0001947" "heart looping" 0.712775399852397
-459 0.115445145791857 2 66 "GO:0001952" "regulation of cell-matrix adhesion" 0.472836398656169
-659 0.250356000552132 2 17 "GO:0001953" "negative regulation of cell-matrix adhesion" 0.633343876332483
-176 0.693501315565283 3 28 "GO:0001954" "positive regulation of cell-matrix adhesion" 0.902236452013012
554 0.199381527298046 2 30 "GO:0001956" "positive regulation of neurotransmitter secretion" 0.583203357925751
225 0.584851009451202 4 33 "GO:0001958;GO:0036075" "endochondral ossification" 0.847481133754234
-181 0.566916424558686 5 56 "GO:0001959;GO:0060759" "regulation of response to cytokine stimulus" 0.84234767365085
227 0.700498857341917 3 16 "GO:0001960;GO:0060761" "negative regulation of response to cytokine stimulus" 0.906058351091824
-669 0.243015133224989 3 17 "GO:0001961" "positive regulation of cytokine-mediated signaling pathway" 0.626053313344966
-442 0.330952835318404 4 27 "GO:0001964" "startle response" 0.707967971746727
-1306 0.0554912168415717 2 12 "GO:0001967" "suckling behavior" 0.342567770413637
403 0.554426537066389 4 12 "GO:0001973;GO:0035588;GO:0035590" "purinergic nucleotide receptor signaling pathway" 0.835239697357059
-280 0.605845039936577 3 19 "GO:0001974" "blood vessel remodeling" 0.856241143039921
310 0.623638535575412 2 14 "GO:0001975" "response to amphetamine" 0.867888384099524
1628 0.00762520924852884 2 15 "GO:0001976" "nervous system process involved in regulation of systemic arterial blood pressure" 0.113934139202069
950 0.324457556289767 3 6 "GO:0001977" "renal system process involved in regulation of blood volume" 0.700894483928908
-475 0.393669637980659 3 18 "GO:0001991;GO:0002002;GO:0002003" "regulation of systemic arterial blood pressure by circulatory renin-angiotensin" 0.755089193102003
-766 0.225103862579192 5 14 "GO:0001998;GO:0002034;GO:0003072;GO:0003100;GO:0032464;GO:0035385;GO:0043366;GO:0071393;GO:0097498;GO:1902766;GO:1903673;GO:1904695;GO:1990868;GO:1990869" "response to chemokine" 0.609140884814594
-73 0.411446527218358 4 775 "GO:0002009;GO:0048729" "tissue morphogenesis" 0.765319068276946
-143 0.638144958252841 2 61 "GO:0002011" "morphogenesis of an epithelial sheet" 0.875664541429771
1090 0.0571542018242188 4 17 "GO:0002016;GO:0002035;GO:0003051;GO:0042756;GO:0032277;GO:0033685;GO:0042713;GO:0043117;GO:0060083;GO:0070459" "negative regulation of gonadotropin secretion" 0.344152781343647
-241 0.683919358249382 2 16 "GO:0002021" "response to dietary excess" 0.898060427681992
-120 0.901075598303572 5 6 "GO:0002023" "reduction of food intake in response to dietary excess" 0.968168247075857
73 0.877570443042329 2 25 "GO:0002026" "regulation of the force of heart contraction" 0.96261246469625
-76 0.792370423549414 5 67 "GO:0002027" "regulation of heart rate" 0.936127638388053
-137 0.676092728728295 2 52 "GO:0002028" "regulation of sodium ion transport" 0.893684050381724
-31 0.960141290432104 4 15 "GO:0002029;GO:0022401" "negative adaptation of signaling pathway" 0.987239354726529
-659 0.377820628827901 2 10 "GO:0002036;GO:0010958;GO:1903789" "regulation of amino acid transmembrane transport" 0.742803914504421
-818 0.0407012352235282 2 35 "GO:0002040" "sprouting angiogenesis" 0.296808537710789
-52 0.947450894263224 8 9 "GO:0002042" "cell migration involved in sprouting angiogenesis" 0.985348930033753
-475 0.356804332868029 3 21 "GO:0002052" "positive regulation of neuroblast proliferation" 0.727663846782
650 0.0545085270919397 2 49 "GO:0002053;GO:0010464" "regulation of mesenchymal cell proliferation" 0.339714178349132
